Record Date,Total national debt,Debt limit
10/6/2015,1.81506E+13,1.81E+13
10/5/2015,1.81506E+13,1.81E+13
10/2/2015,1.81506E+13,1.81E+13
10/1/2015,1.81506E+13,1.81E+13
9/30/2015,1.81506E+13,1.81E+13
9/29/2015,1.8151E+13,1.81E+13
9/28/2015,1.8151E+13,1.81E+13
9/25/2015,1.81511E+13,1.81E+13
9/24/2015,1.81511E+13,1.81E+13
9/23/2015,1.81511E+13,1.81E+13
9/22/2015,1.81511E+13,1.81E+13
9/21/2015,1.81511E+13,1.81E+13
9/18/2015,1.81511E+13,1.81E+13
9/17/2015,1.81511E+13,1.81E+13
9/16/2015,1.8151E+13,1.81E+13
9/15/2015,1.8151E+13,1.81E+13
9/14/2015,1.81511E+13,1.81E+13
9/11/2015,1.81511E+13,1.81E+13
9/10/2015,1.81511E+13,1.81E+13
9/9/2015,1.81511E+13,1.81E+13
9/8/2015,1.81511E+13,1.81E+13
9/4/2015,1.81511E+13,1.81E+13
9/3/2015,1.81512E+13,1.81E+13
9/2/2015,1.81511E+13,1.81E+13
9/1/2015,1.81511E+13,1.81E+13
8/31/2015,1.81512E+13,1.81E+13
8/28/2015,1.81512E+13,1.81E+13
8/27/2015,1.81512E+13,1.81E+13
8/26/2015,1.81512E+13,1.81E+13
8/25/2015,1.81512E+13,1.81E+13
8/24/2015,1.81513E+13,1.81E+13
8/21/2015,1.81513E+13,1.81E+13
8/20/2015,1.81513E+13,1.81E+13
8/19/2015,1.81512E+13,1.81E+13
8/18/2015,1.81512E+13,1.81E+13
8/17/2015,1.81512E+13,1.81E+13
8/14/2015,1.81512E+13,1.81E+13
8/13/2015,1.81512E+13,1.81E+13
8/12/2015,1.81512E+13,1.81E+13
8/11/2015,1.81512E+13,1.81E+13
8/10/2015,1.81512E+13,1.81E+13
8/7/2015,1.81513E+13,1.81E+13
8/6/2015,1.81513E+13,1.81E+13
8/5/2015,1.81513E+13,1.81E+13
8/4/2015,1.81513E+13,1.81E+13
8/3/2015,1.81513E+13,1.81E+13
7/31/2015,1.81513E+13,1.81E+13
7/30/2015,1.81519E+13,1.81E+13
7/29/2015,1.81518E+13,1.81E+13
7/28/2015,1.81519E+13,1.81E+13
7/27/2015,1.81519E+13,1.81E+13
7/24/2015,1.81519E+13,1.81E+13
7/23/2015,1.81519E+13,1.81E+13
7/22/2015,1.81518E+13,1.81E+13
7/21/2015,1.81518E+13,1.81E+13
7/20/2015,1.81518E+13,1.81E+13
7/17/2015,1.81519E+13,1.81E+13
7/16/2015,1.81519E+13,1.81E+13
7/15/2015,1.81519E+13,1.81E+13
7/14/2015,1.81519E+13,1.81E+13
7/13/2015,1.81519E+13,1.81E+13
7/10/2015,1.81519E+13,1.81E+13
7/9/2015,1.81519E+13,1.81E+13
7/8/2015,1.81519E+13,1.81E+13
7/7/2015,1.81519E+13,1.81E+13
7/6/2015,1.8152E+13,1.81E+13
7/3/2015,1.8152E+13,1.81E+13
7/2/2015,1.8152E+13,1.81E+13
7/1/2015,1.8152E+13,1.81E+13
6/30/2015,1.8152E+13,1.81E+13
6/29/2015,1.81527E+13,1.81E+13
6/26/2015,1.81527E+13,1.81E+13
6/25/2015,1.81527E+13,1.81E+13
6/24/2015,1.81526E+13,1.81E+13
6/23/2015,1.81526E+13,1.81E+13
6/22/2015,1.81527E+13,1.81E+13
6/19/2015,1.81527E+13,1.81E+13
6/18/2015,1.81527E+13,1.81E+13
6/17/2015,1.81527E+13,1.81E+13
6/16/2015,1.81527E+13,1.81E+13
6/15/2015,1.81527E+13,1.81E+13
6/12/2015,1.81527E+13,1.81E+13
6/11/2015,1.81528E+13,1.81E+13
6/10/2015,1.81528E+13,1.81E+13
6/9/2015,1.81528E+13,1.81E+13
6/8/2015,1.81528E+13,1.81E+13
6/5/2015,1.81528E+13,1.81E+13
6/4/2015,1.81528E+13,1.81E+13
6/3/2015,1.81528E+13,1.81E+13
6/2/2015,1.81528E+13,1.81E+13
6/1/2015,1.81528E+13,1.81E+13
5/29/2015,1.81529E+13,1.81E+13
5/28/2015,1.81524E+13,1.81E+13
5/27/2015,1.81523E+13,1.81E+13
5/26/2015,1.81523E+13,1.81E+13
5/22/2015,1.81524E+13,1.81E+13
5/21/2015,1.81524E+13,1.81E+13
5/20/2015,1.81524E+13,1.81E+13
5/19/2015,1.81524E+13,1.81E+13
5/18/2015,1.81524E+13,1.81E+13
5/15/2015,1.81524E+13,1.81E+13
5/14/2015,1.81524E+13,1.81E+13
5/13/2015,1.81524E+13,1.81E+13
5/12/2015,1.81524E+13,1.81E+13
5/11/2015,1.81525E+13,1.81E+13
5/8/2015,1.81525E+13,1.81E+13
5/7/2015,1.81525E+13,1.81E+13
5/6/2015,1.81525E+13,1.81E+13
5/5/2015,1.81525E+13,1.81E+13
5/4/2015,1.81525E+13,1.81E+13
5/1/2015,1.81525E+13,1.81E+13
4/30/2015,1.81526E+13,1.81E+13
4/29/2015,1.81519E+13,1.81E+13
4/28/2015,1.81519E+13,1.81E+13
4/27/2015,1.81519E+13,1.81E+13
4/24/2015,1.81519E+13,1.81E+13
4/23/2015,1.81519E+13,1.81E+13
4/22/2015,1.81519E+13,1.81E+13
4/21/2015,1.8152E+13,1.81E+13
4/20/2015,1.8152E+13,1.81E+13
4/17/2015,1.8152E+13,1.81E+13
4/16/2015,1.8152E+13,1.81E+13
4/15/2015,1.8152E+13,1.81E+13
4/14/2015,1.8152E+13,1.81E+13
4/13/2015,1.8152E+13,1.81E+13
4/10/2015,1.81521E+13,1.81E+13
4/9/2015,1.81521E+13,1.81E+13
4/8/2015,1.81521E+13,1.81E+13
4/7/2015,1.81521E+13,1.81E+13
4/6/2015,1.81521E+13,1.81E+13
4/3/2015,1.81521E+13,1.81E+13
4/2/2015,1.81521E+13,1.81E+13
4/1/2015,1.8152E+13,1.81E+13
3/31/2015,1.81521E+13,1.81E+13
3/30/2015,1.81523E+13,1.81E+13
3/27/2015,1.81524E+13,1.81E+13
3/26/2015,1.81524E+13,1.81E+13
3/25/2015,1.81524E+13,1.81E+13
3/24/2015,1.81524E+13,1.81E+13
3/23/2015,1.81524E+13,1.81E+13
3/20/2015,1.81524E+13,1.81E+13
3/19/2015,1.81524E+13,1.81E+13
3/18/2015,1.81524E+13,1.81E+13
3/17/2015,1.81524E+13,1.81E+13
3/16/2015,1.81524E+13,1.81E+13
3/13/2015,1.81525E+13,1.81E+13
3/12/2015,1.81538E+13,1.81E+13
3/11/2015,1.8149E+13,1.81E+13
3/10/2015,1.81557E+13,1.81E+13
3/9/2015,1.81501E+13,1.81E+13
3/6/2015,1.8147E+13,1.81E+13
3/5/2015,1.81473E+13,1.81E+13
3/4/2015,1.81497E+13,1.81E+13
3/3/2015,1.815E+13,1.81E+13
3/2/2015,1.81535E+13,1.81E+13
2/27/2015,1.81559E+13,1.81E+13
2/26/2015,1.81498E+13,1.81E+13
2/25/2015,1.81334E+13,1.81E+13
2/24/2015,1.81481E+13,1.81E+13
2/23/2015,1.81414E+13,1.81E+13
2/20/2015,1.81405E+13,1.81E+13
2/19/2015,1.81385E+13,1.81E+13
2/18/2015,1.81229E+13,1.81E+13
2/17/2015,1.81224E+13,1.81E+13
2/13/2015,1.81368E+13,1.81E+13
2/12/2015,1.81369E+13,1.81E+13
2/11/2015,1.81209E+13,1.81E+13
2/10/2015,1.81324E+13,1.81E+13
2/9/2015,1.81285E+13,1.81E+13
2/6/2015,1.8125E+13,1.81E+13
2/5/2015,1.81259E+13,1.81E+13
2/4/2015,1.81E+13,1.81E+13
2/3/2015,1.80985E+13,1.81E+13
2/2/2015,1.8099E+13,1.81E+13
1/30/2015,1.80823E+13,1.81E+13
1/29/2015,1.80851E+13,1.81E+13
1/28/2015,1.80826E+13,1.81E+13
1/27/2015,1.80951E+13,1.81E+13
1/26/2015,1.80877E+13,1.81E+13
1/23/2015,1.80863E+13,1.81E+13
1/22/2015,1.80874E+13,1.81E+13
1/21/2015,1.80835E+13,1.81E+13
1/20/2015,1.8086E+13,1.81E+13
1/16/2015,1.80808E+13,1.81E+13
1/15/2015,1.80796E+13,1.81E+13
1/14/2015,1.80815E+13,1.81E+13
1/13/2015,1.80922E+13,1.81E+13
1/12/2015,1.80869E+13,1.81E+13
1/9/2015,1.80858E+13,1.81E+13
1/8/2015,1.80848E+13,1.81E+13
1/7/2015,1.80983E+13,1.81E+13
1/6/2015,1.80978E+13,1.81E+13
1/5/2015,1.80913E+13,1.81E+13
1/2/2015,1.80806E+13,1.81E+13
12/31/2014,1.81414E+13,1.81E+13
12/30/2014,1.80439E+13,1.81E+13
12/29/2014,1.80395E+13,1.81E+13
12/26/2014,1.80301E+13,1.81E+13
12/24/2014,1.80323E+13,1.81E+13
12/23/2014,1.80445E+13,1.81E+13
12/22/2014,1.8031E+13,1.81E+13
12/19/2014,1.8028E+13,1.81E+13
12/18/2014,1.8029E+13,1.81E+13
12/17/2014,1.8028E+13,1.81E+13
12/16/2014,1.80333E+13,1.81E+13
12/15/2014,1.80265E+13,1.81E+13
12/12/2014,1.79985E+13,1.81E+13
12/11/2014,1.79992E+13,1.81E+13
12/10/2014,1.79854E+13,1.81E+13
12/9/2014,1.79979E+13,1.81E+13
12/8/2014,1.79932E+13,1.81E+13
12/5/2014,1.79911E+13,1.81E+13
12/4/2014,1.79937E+13,1.81E+13
12/3/2014,1.79769E+13,1.81E+13
12/2/2014,1.79947E+13,1.81E+13
12/1/2014,1.79881E+13,1.81E+13
11/28/2014,1.80055E+13,1.81E+13
11/26/2014,1.79638E+13,1.81E+13
11/25/2014,1.79733E+13,1.81E+13
11/24/2014,1.79693E+13,1.81E+13
11/21/2014,1.79664E+13,1.81E+13
11/20/2014,1.79664E+13,1.81E+13
11/19/2014,1.79559E+13,1.81E+13
11/18/2014,1.79659E+13,1.81E+13
11/17/2014,1.79552E+13,1.81E+13
11/14/2014,1.79462E+13,1.81E+13
11/13/2014,1.79414E+13,1.81E+13
11/12/2014,1.79366E+13,1.81E+13
11/10/2014,1.79425E+13,1.81E+13
11/7/2014,1.79376E+13,1.81E+13
11/6/2014,1.79382E+13,1.81E+13
11/5/2014,1.79235E+13,1.81E+13
11/4/2014,1.79223E+13,1.81E+13
11/3/2014,1.79085E+13,1.81E+13
10/31/2014,1.79372E+13,1.81E+13
10/30/2014,1.79144E+13,1.81E+13
10/29/2014,1.7905E+13,1.81E+13
10/28/2014,1.79061E+13,1.81E+13
10/27/2014,1.78997E+13,1.81E+13
10/24/2014,1.78987E+13,1.81E+13
10/23/2014,1.7899E+13,1.81E+13
10/22/2014,1.78984E+13,1.81E+13
10/21/2014,1.79097E+13,1.81E+13
10/20/2014,1.7905E+13,1.81E+13
10/17/2014,1.79034E+13,1.81E+13
10/16/2014,1.78993E+13,1.81E+13
10/15/2014,1.7887E+13,1.81E+13
10/14/2014,1.78612E+13,1.81E+13
10/10/2014,1.78585E+13,1.81E+13
10/9/2014,1.78596E+13,1.81E+13
10/8/2014,1.78598E+13,1.81E+13
10/7/2014,1.78677E+13,1.81E+13
10/6/2014,1.7863E+13,1.81E+13
10/3/2014,1.78585E+13,1.81E+13
10/2/2014,1.78729E+13,1.81E+13
10/1/2014,1.78753E+13,1.81E+13
9/30/2014,1.78241E+13,1.81E+13
9/29/2014,1.77815E+13,1.81E+13
9/26/2014,1.77875E+13,1.81E+13
9/25/2014,1.77416E+13,1.81E+13
9/24/2014,1.77528E+13,1.81E+13
9/23/2014,1.77598E+13,1.81E+13
9/22/2014,1.77521E+13,1.81E+13
9/19/2014,1.7749E+13,1.81E+13
9/18/2014,1.77498E+13,1.81E+13
9/17/2014,1.77647E+13,1.81E+13
9/16/2014,1.77709E+13,1.81E+13
9/15/2014,1.77607E+13,1.81E+13
9/12/2014,1.77412E+13,1.81E+13
9/11/2014,1.77421E+13,1.81E+13
9/10/2014,1.77535E+13,1.81E+13
9/9/2014,1.77647E+13,1.81E+13
9/8/2014,1.77579E+13,1.81E+13
9/5/2014,1.77569E+13,1.81E+13
9/4/2014,1.77545E+13,1.81E+13
9/3/2014,1.77347E+13,1.81E+13
9/2/2014,1.77416E+13,1.81E+13
8/29/2014,1.77492E+13,1.81E+13
8/28/2014,1.77216E+13,1.81E+13
8/27/2014,1.77083E+13,1.81E+13
8/26/2014,1.77195E+13,1.81E+13
8/25/2014,1.77128E+13,1.81E+13
8/22/2014,1.77103E+13,1.81E+13
8/21/2014,1.77093E+13,1.81E+13
8/20/2014,1.769E+13,1.81E+13
8/19/2014,1.76923E+13,1.81E+13
8/18/2014,1.76825E+13,1.81E+13
8/15/2014,1.7679E+13,1.81E+13
8/14/2014,1.76717E+13,1.81E+13
8/13/2014,1.76675E+13,1.81E+13
8/12/2014,1.76804E+13,1.81E+13
8/11/2014,1.76751E+13,1.81E+13
8/8/2014,1.76727E+13,1.81E+13
8/7/2014,1.76705E+13,1.81E+13
8/6/2014,1.76518E+13,1.81E+13
8/5/2014,1.76497E+13,1.81E+13
8/4/2014,1.76408E+13,1.81E+13
8/1/2014,1.76312E+13,1.81E+13
7/31/2014,1.76871E+13,1.81E+13
7/30/2014,1.76186E+13,1.81E+13
7/29/2014,1.76218E+13,1.81E+13
7/28/2014,1.7613E+13,1.81E+13
7/25/2014,1.76115E+13,1.81E+13
7/24/2014,1.76139E+13,1.81E+13
7/23/2014,1.75992E+13,1.81E+13
7/22/2014,1.76103E+13,1.81E+13
7/21/2014,1.76028E+13,1.81E+13
7/18/2014,1.75996E+13,1.81E+13
7/17/2014,1.76005E+13,1.81E+13
7/16/2014,1.75943E+13,1.81E+13
7/15/2014,1.76037E+13,1.81E+13
7/14/2014,1.7592E+13,1.81E+13
7/11/2014,1.75894E+13,1.81E+13
7/10/2014,1.75911E+13,1.81E+13
7/9/2014,1.75868E+13,1.81E+13
7/8/2014,1.75964E+13,1.81E+13
7/7/2014,1.75888E+13,1.81E+13
7/3/2014,1.75866E+13,1.81E+13
7/2/2014,1.76097E+13,1.81E+13
7/1/2014,1.76027E+13,1.81E+13
6/30/2014,1.76326E+13,1.81E+13
6/27/2014,1.75245E+13,1.81E+13
6/26/2014,1.75126E+13,1.81E+13
6/25/2014,1.75331E+13,1.81E+13
6/24/2014,1.75459E+13,1.81E+13
6/23/2014,1.75357E+13,1.81E+13
6/20/2014,1.75299E+13,1.81E+13
6/19/2014,1.75325E+13,1.81E+13
6/18/2014,1.7572E+13,1.81E+13
6/17/2014,1.75811E+13,1.81E+13
6/16/2014,1.7569E+13,1.81E+13
6/13/2014,1.75361E+13,1.81E+13
6/12/2014,1.75366E+13,1.81E+13
6/11/2014,1.75444E+13,1.81E+13
6/10/2014,1.75552E+13,1.81E+13
6/9/2014,1.75489E+13,1.81E+13
6/6/2014,1.7544E+13,1.81E+13
6/5/2014,1.75446E+13,1.81E+13
6/4/2014,1.75181E+13,1.81E+13
6/3/2014,1.75176E+13,1.81E+13
6/2/2014,1.75249E+13,1.81E+13
5/30/2014,1.7517E+13,1.81E+13
5/29/2014,1.75029E+13,1.81E+13
5/28/2014,1.749E+13,1.81E+13
5/27/2014,1.7495E+13,1.81E+13
5/23/2014,1.74905E+13,1.81E+13
5/22/2014,1.74884E+13,1.81E+13
5/21/2014,1.74753E+13,1.81E+13
5/20/2014,1.74851E+13,1.81E+13
5/19/2014,1.74792E+13,1.81E+13
5/16/2014,1.74731E+13,1.81E+13
5/15/2014,1.74716E+13,1.81E+13
5/14/2014,1.74664E+13,1.81E+13
5/13/2014,1.7478E+13,1.81E+13
5/12/2014,1.74721E+13,1.81E+13
5/9/2014,1.74723E+13,1.81E+13
5/8/2014,1.74721E+13,1.81E+13
5/7/2014,1.74841E+13,1.81E+13
5/6/2014,1.74843E+13,1.81E+13
5/5/2014,1.74732E+13,1.81E+13
5/2/2014,1.74681E+13,1.81E+13
5/1/2014,1.74743E+13,1.81E+13
4/30/2014,1.75084E+13,1.81E+13
4/29/2014,1.74473E+13,1.81E+13
4/28/2014,1.74408E+13,1.81E+13
4/25/2014,1.74364E+13,1.81E+13
4/24/2014,1.74379E+13,1.81E+13
4/23/2014,1.75259E+13,1.81E+13
4/22/2014,1.7529E+13,1.81E+13
4/21/2014,1.75214E+13,1.81E+13
4/18/2014,1.75166E+13,1.81E+13
4/17/2014,1.75124E+13,1.81E+13
4/16/2014,1.75718E+13,1.81E+13
4/15/2014,1.75768E+13,1.81E+13
4/14/2014,1.75419E+13,1.81E+13
4/11/2014,1.75386E+13,1.81E+13
4/10/2014,1.7539E+13,1.81E+13
4/9/2014,1.75566E+13,1.81E+13
4/8/2014,1.75671E+13,1.81E+13
4/7/2014,1.75596E+13,1.81E+13
4/4/2014,1.75554E+13,1.81E+13
4/3/2014,1.75548E+13,1.81E+13
4/2/2014,1.75856E+13,1.81E+13
4/1/2014,1.75781E+13,1.81E+13
3/31/2014,1.76012E+13,1.81E+13
3/28/2014,1.75543E+13,1.81E+13
3/27/2014,1.75336E+13,1.81E+13
3/26/2014,1.75441E+13,1.81E+13
3/25/2014,1.7556E+13,1.81E+13
3/24/2014,1.75501E+13,1.81E+13
3/21/2014,1.75482E+13,1.81E+13
3/20/2014,1.75469E+13,1.81E+13
3/19/2014,1.75495E+13,1.81E+13
3/18/2014,1.75591E+13,1.81E+13
3/17/2014,1.75468E+13,1.81E+13
3/14/2014,1.75117E+13,1.81E+13
3/13/2014,1.75115E+13,1.81E+13
3/12/2014,1.74914E+13,1.81E+13
3/11/2014,1.75016E+13,1.81E+13
3/10/2014,1.74956E+13,1.81E+13
3/7/2014,1.74911E+13,1.81E+13
3/6/2014,1.74919E+13,1.81E+13
3/5/2014,1.74675E+13,1.81E+13
3/4/2014,1.74672E+13,1.81E+13
3/3/2014,1.74444E+13,1.81E+13
2/28/2014,1.74632E+13,1.81E+13
2/27/2014,1.74269E+13,1.81E+13
2/26/2014,1.74108E+13,1.81E+13
2/25/2014,1.74192E+13,1.81E+13
2/24/2014,1.74132E+13,1.81E+13
2/21/2014,1.74112E+13,1.81E+13
2/20/2014,1.74091E+13,1.81E+13
2/19/2014,1.73854E+13,1.81E+13
2/18/2014,1.73846E+13,1.81E+13
2/14/2014,1.72588E+13,1.72E+13
2/13/2014,1.72588E+13,1.72E+13
2/12/2014,1.72588E+13,1.72E+13
2/11/2014,1.72588E+13,1.72E+13
2/10/2014,1.72588E+13,1.72E+13
2/7/2014,1.72588E+13,1.72E+13
2/6/2014,1.72585E+13,1.72E+13
2/5/2014,1.72812E+13,1.72E+13
2/4/2014,1.728E+13,1.72E+13
2/3/2014,1.7263E+13,1.72E+13
1/31/2014,1.7293E+13,1.72E+13
1/30/2014,1.72493E+13,1.72E+13
1/29/2014,1.72725E+13,1.72E+13
1/28/2014,1.72719E+13,1.72E+13
1/27/2014,1.72667E+13,1.72E+13
1/24/2014,1.72633E+13,1.72E+13
1/23/2014,1.72615E+13,1.72E+13
1/22/2014,1.72735E+13,1.72E+13
1/21/2014,1.72761E+13,1.72E+13
1/17/2014,1.72737E+13,1.72E+13
1/16/2014,1.72702E+13,1.72E+13
1/15/2014,1.72869E+13,1.72E+13
1/14/2014,1.72873E+13,1.72E+13
1/13/2014,1.72825E+13,1.72E+13
1/10/2014,1.72808E+13,1.72E+13
1/9/2014,1.72812E+13,1.72E+13
1/8/2014,1.7307E+13,1.72E+13
1/7/2014,1.73152E+13,1.72E+13
1/6/2014,1.73102E+13,1.72E+13
1/3/2014,1.73088E+13,1.72E+13
1/2/2014,1.7316E+13,1.72E+13
12/31/2013,1.7352E+13,1.72E+13
12/30/2013,1.72268E+13,1.72E+13
12/27/2013,1.72263E+13,1.72E+13
12/26/2013,1.72261E+13,1.72E+13
12/24/2013,1.72481E+13,1.72E+13
12/23/2013,1.72507E+13,1.72E+13
12/20/2013,1.72504E+13,1.72E+13
12/19/2013,1.72515E+13,1.72E+13
12/18/2013,1.72588E+13,1.72E+13
12/17/2013,1.72686E+13,1.72E+13
12/16/2013,1.7259E+13,1.72E+13
12/13/2013,1.72241E+13,1.72E+13
12/12/2013,1.7226E+13,1.72E+13
12/11/2013,1.72225E+13,1.72E+13
12/10/2013,1.7234E+13,1.72E+13
12/9/2013,1.72303E+13,1.72E+13
12/6/2013,1.7227E+13,1.72E+13
12/5/2013,1.72287E+13,1.72E+13
12/4/2013,1.72221E+13,1.72E+13
12/3/2013,1.72233E+13,1.72E+13
12/2/2013,1.7235E+13,1.72E+13
11/29/2013,1.72172E+13,1.72E+13
11/27/2013,1.72033E+13,1.72E+13
11/26/2013,1.72191E+13,1.72E+13
11/25/2013,1.72118E+13,1.72E+13
11/22/2013,1.72095E+13,1.72E+13
11/21/2013,1.7209E+13,1.72E+13
11/20/2013,1.71902E+13,1.72E+13
11/19/2013,1.72007E+13,1.72E+13
11/18/2013,1.71929E+13,1.72E+13
11/15/2013,1.71895E+13,1.72E+13
11/14/2013,1.71833E+13,1.72E+13
11/13/2013,1.71492E+13,1.72E+13
11/12/2013,1.71546E+13,1.72E+13
11/8/2013,1.71516E+13,1.72E+13
11/7/2013,1.71492E+13,1.72E+13
11/6/2013,1.71216E+13,1.72E+13
11/5/2013,1.71218E+13,1.72E+13
11/4/2013,1.71167E+13,1.72E+13
11/1/2013,1.71086E+13,1.72E+13
10/31/2013,1.71561E+13,1.72E+13
10/30/2013,1.70883E+13,1.72E+13
10/29/2013,1.70908E+13,1.72E+13
10/28/2013,1.70815E+13,1.72E+13
10/25/2013,1.70765E+13,1.72E+13
10/24/2013,1.70777E+13,1.72E+13
10/23/2013,1.70679E+13,1.72E+13
10/22/2013,1.70788E+13,1.72E+13
10/21/2013,1.70752E+13,1.72E+13
10/18/2013,1.70743E+13,1.72E+13
10/17/2013,1.70756E+13,1.72E+13
10/16/2013,1.67474E+13,1.67E+13
10/15/2013,1.67474E+13,1.67E+13
10/11/2013,1.67474E+13,1.67E+13
10/10/2013,1.67474E+13,1.67E+13
10/9/2013,1.67474E+13,1.67E+13
10/8/2013,1.67474E+13,1.67E+13
10/7/2013,1.67474E+13,1.67E+13
10/4/2013,1.67475E+13,1.67E+13
10/3/2013,1.67475E+13,1.67E+13
10/2/2013,1.67475E+13,1.67E+13
10/1/2013,1.67475E+13,1.67E+13
9/30/2013,1.67382E+13,1.67E+13
9/27/2013,1.67384E+13,1.67E+13
9/26/2013,1.67384E+13,1.67E+13
9/25/2013,1.67384E+13,1.67E+13
9/24/2013,1.67385E+13,1.67E+13
9/23/2013,1.67385E+13,1.67E+13
9/20/2013,1.67385E+13,1.67E+13
9/19/2013,1.67385E+13,1.67E+13
9/18/2013,1.67385E+13,1.67E+13
9/17/2013,1.67385E+13,1.67E+13
9/16/2013,1.67385E+13,1.67E+13
9/13/2013,1.67385E+13,1.67E+13
9/12/2013,1.67385E+13,1.67E+13
9/11/2013,1.67385E+13,1.67E+13
9/10/2013,1.67386E+13,1.67E+13
9/9/2013,1.67386E+13,1.67E+13
9/6/2013,1.67386E+13,1.67E+13
9/5/2013,1.67386E+13,1.67E+13
9/4/2013,1.67386E+13,1.67E+13
9/3/2013,1.67386E+13,1.67E+13
8/30/2013,1.67386E+13,1.67E+13
8/29/2013,1.67384E+13,1.67E+13
8/28/2013,1.67384E+13,1.67E+13
8/27/2013,1.67384E+13,1.67E+13
8/26/2013,1.67384E+13,1.67E+13
8/23/2013,1.67385E+13,1.67E+13
8/22/2013,1.67385E+13,1.67E+13
8/21/2013,1.67384E+13,1.67E+13
8/20/2013,1.67384E+13,1.67E+13
8/19/2013,1.67384E+13,1.67E+13
8/16/2013,1.67385E+13,1.67E+13
8/15/2013,1.67385E+13,1.67E+13
8/14/2013,1.67385E+13,1.67E+13
8/13/2013,1.67385E+13,1.67E+13
8/12/2013,1.67385E+13,1.67E+13
8/9/2013,1.67385E+13,1.67E+13
8/8/2013,1.67385E+13,1.67E+13
8/7/2013,1.67385E+13,1.67E+13
8/6/2013,1.67385E+13,1.67E+13
8/5/2013,1.67386E+13,1.67E+13
8/2/2013,1.67386E+13,1.67E+13
8/1/2013,1.67386E+13,1.67E+13
7/31/2013,1.67386E+13,1.67E+13
7/30/2013,1.67381E+13,1.67E+13
7/29/2013,1.67381E+13,1.67E+13
7/26/2013,1.67381E+13,1.67E+13
7/25/2013,1.67381E+13,1.67E+13
7/24/2013,1.67381E+13,1.67E+13
7/23/2013,1.67381E+13,1.67E+13
7/22/2013,1.67381E+13,1.67E+13
7/19/2013,1.67382E+13,1.67E+13
7/18/2013,1.67382E+13,1.67E+13
7/17/2013,1.67382E+13,1.67E+13
7/16/2013,1.67382E+13,1.67E+13
7/15/2013,1.67382E+13,1.67E+13
7/12/2013,1.67382E+13,1.67E+13
7/11/2013,1.67382E+13,1.67E+13
7/10/2013,1.67382E+13,1.67E+13
7/9/2013,1.67382E+13,1.67E+13
7/8/2013,1.67382E+13,1.67E+13
7/5/2013,1.67383E+13,1.67E+13
7/3/2013,1.67383E+13,1.67E+13
7/2/2013,1.67383E+13,1.67E+13
7/1/2013,1.67383E+13,1.67E+13
6/28/2013,1.67383E+13,1.67E+13
6/27/2013,1.67386E+13,1.67E+13
6/26/2013,1.67386E+13,1.67E+13
6/25/2013,1.67386E+13,1.67E+13
6/24/2013,1.67386E+13,1.67E+13
6/21/2013,1.67386E+13,1.67E+13
6/20/2013,1.67386E+13,1.67E+13
6/19/2013,1.67386E+13,1.67E+13
6/18/2013,1.67387E+13,1.67E+13
6/17/2013,1.67387E+13,1.67E+13
6/14/2013,1.67387E+13,1.67E+13
6/13/2013,1.67387E+13,1.67E+13
6/12/2013,1.67387E+13,1.67E+13
6/11/2013,1.67387E+13,1.67E+13
6/10/2013,1.67387E+13,1.67E+13
6/7/2013,1.67388E+13,1.67E+13
6/6/2013,1.67388E+13,1.67E+13
6/5/2013,1.67388E+13,1.67E+13
6/4/2013,1.67388E+13,1.67E+13
6/3/2013,1.67388E+13,1.67E+13
5/31/2013,1.67388E+13,1.67E+13
5/30/2013,1.67372E+13,1.67E+13
5/29/2013,1.67372E+13,1.67E+13
5/28/2013,1.67372E+13,1.67E+13
5/24/2013,1.67354E+13,1.67E+13
5/23/2013,1.67366E+13,1.67E+13
5/22/2013,1.6734E+13,1.67E+13
5/21/2013,1.67373E+13,1.67E+13
5/20/2013,1.67373E+13,1.67E+13
5/17/2013,1.67373E+13,1.67E+13
5/16/2013,1.67348E+13,1.67E+13
5/15/2013,1.6765E+13,1.67E+13
5/14/2013,1.6761E+13,1.67E+13
5/13/2013,1.67558E+13,1.67E+13
5/10/2013,1.6754E+13,1.67E+13
5/9/2013,1.67547E+13,1.67E+13
5/8/2013,1.67841E+13,1.67E+13
5/7/2013,1.67956E+13,1.67E+13
5/6/2013,1.67884E+13,1.67E+13
5/3/2013,1.67809E+13,1.67E+13
5/2/2013,1.6795E+13,1.67E+13
5/1/2013,1.6805E+13,1.67E+13
4/30/2013,1.68288E+13,1.67E+13
4/29/2013,1.67582E+13,1.67E+13
4/26/2013,1.67566E+13,1.67E+13
4/25/2013,1.67581E+13,1.67E+13
4/24/2013,1.67943E+13,1.67E+13
4/23/2013,1.6799E+13,1.67E+13
4/22/2013,1.67875E+13,1.67E+13
4/19/2013,1.6782E+13,1.67E+13
4/18/2013,1.67795E+13,1.67E+13
4/17/2013,1.68073E+13,1.67E+13
4/16/2013,1.68121E+13,1.67E+13
4/15/2013,1.68013E+13,1.67E+13
4/12/2013,1.68082E+13,1.67E+13
4/11/2013,1.68081E+13,1.67E+13
4/10/2013,1.6799E+13,1.67E+13
4/9/2013,1.68083E+13,1.67E+13
4/8/2013,1.68025E+13,1.67E+13
4/5/2013,1.67978E+13,1.67E+13
4/4/2013,1.67981E+13,1.67E+13
4/3/2013,1.6787E+13,1.67E+13
4/2/2013,1.68049E+13,1.67E+13
4/1/2013,1.67921E+13,1.67E+13
